"","jobId","industry","normTitle","normTitleCategory","descriptionCharacterLength","descriptionWordCount","experienceRequired","estimatedSalary","industry_dich","normTitle_dich","normTitleCategory_dich","experienceRequired_dich","mean_clicks"
"299","job0006842",NA,"lead teller","customer",3662,593,NA,38300,0,1,1,0,13.4285714285714
"300","job0006843",NA,"clinical laboratory scientist","medtech",1547,271,NA,46000,0,1,1,0,14.4166666666667
"301","job0006865","MEDIA_NEWS_AND_PUBLISHING","language arts teacher","education",2957,510,3,38800,1,1,1,1,14.3529411764706
"302","job0006894",NA,"sanitation worker","sanitation",4939,737,1,21800,0,1,1,1,15.5714285714286
"303","job0006925",NA,"mathematics teacher","education",2722,414,NA,39000,0,1,1,0,3
"304","job0006926",NA,"nursing assistant","mednurse",1365,202,NA,25400,0,1,1,0,16.037037037037
"305","job0006928",NA,"scheduler","admin",1589,244,NA,40600,0,1,1,0,16.8518518518519
"306","job0006970",NA,"customer service representative","customer",1945,354,NA,22700,0,1,1,0,16.4705882352941
"307","job0006980",NA,"laboratory technician","medtech",4040,608,NA,51800,0,1,1,0,66
"308","job0006997",NA,"relationship manager","sales",1845,285,2,80300,0,1,1,1,10.8333333333333
"309","job0007000",NA,"architectural designer","arch",2359,360,10,90000,0,1,1,1,10.6
"310","job0007019",NA,NA,NA,216,38,NA,108600,0,0,0,0,22
"311","job0007104",NA,"receptionist/administrative assistant","admin",969,174,2,25500,0,1,1,1,91
"312","job0007163",NA,"technical recruiter","hr",3472,570,NA,104500,0,1,1,0,15.7142857142857
"313","job0007171",NA,"stocker","warehouse",747,113,NA,21000,0,1,1,0,10.16
"314","job0007215",NA,"assistant manager","management",1423,196,1,30200,0,1,1,1,12
"315","job0007222",NA,"housekeeper","sanitation",3172,453,NA,18200,0,1,1,0,7
"316","job0007272",NA,"campus recruiter","hr",1838,344,NA,31100,0,1,1,0,11.0588235294118
"317","job0007287",NA,"marketing specialist","marketing",2974,484,5,51300,0,1,1,1,12.6551724137931
"318","job0007295","INTERNET_AND_SOFTWARE","technical lead","techsoftware",2756,449,6,128400,1,1,1,1,25.1
"319","job0007361",NA,"retail sales associate","retail",2627,433,NA,21000,0,1,1,0,18
"320","job0007391",NA,"line cook","food",3123,465,2,23400,0,1,1,1,28
"321","job0007394",NA,"sales consultant","sales",1869,379,NA,47900,0,1,1,0,14.1034482758621
"322","job0007417",NA,"consultant","management",156,69,4,55800,0,1,1,1,21
"323","job0007418",NA,"outreach specialist","service",3481,513,2,39700,0,1,1,1,12.6842105263158
"324","job0007485","EDUCATION_AND_SCHOOLS","instrumentation engineer","engelectric",3202,469,4,99300,1,1,1,1,14.3793103448276
"325","job0007492",NA,"cook","food",2796,502,2,21100,0,1,1,1,17.7692307692308
"326","job0007498",NA,"product manager","techsoftware",3846,572,5,148000,0,1,1,1,12.5263157894737
"327","job0007576",NA,"outside sales representative","sales",2591,347,3,65600,0,1,1,1,14.8333333333333
"328","job0007622",NA,"management analyst","math",1055,195,NA,58700,0,1,1,0,16.3103448275862
"329","job0007652",NA,"tractor trailer driver","driver",1089,206,0.3,56200,0,1,1,1,16.4666666666667
"330","job0007673",NA,"product coordinator","management",2568,442,1,43000,0,1,1,1,18
"331","job0007734",NA,"controller","accounting",736,191,NA,81700,0,1,1,0,18.0833333333333
"332","job0007857","RESTAURANTS_TRAVEL_AND_LEISURE","prep cook","food",1635,266,NA,28000,1,1,1,0,14.8181818181818
"333","job0007860","RESTAURANTS_TRAVEL_AND_LEISURE","prep cook","food",1567,328,NA,28000,1,1,1,0,26
"334","job0007861","RESTAURANTS_TRAVEL_AND_LEISURE","bartender","food",1599,292,NA,31900,1,1,1,0,11.8387096774194
"335","job0007862","RESTAURANTS_TRAVEL_AND_LEISURE","dishwasher","food",1557,267,NA,31300,1,1,1,0,13
"336","job0007863","RESTAURANTS_TRAVEL_AND_LEISURE","bartender","food",1608,271,NA,32200,1,1,1,0,6
"337","job0007922",NA,"marketing administrator","marketing",3677,552,NA,51800,0,1,1,0,18.1935483870968
"338","job0007947",NA,"payroll administrator","accounting",2810,498,2,28400,0,1,1,1,12.6071428571429
"339","job0007973",NA,"customer service representative","customer",919,144,NA,28700,0,1,1,0,11.95
"340","job0007987",NA,"principal consultant","management",4569,630,7,94100,0,1,1,1,13.5454545454545
"341","job0008014",NA,"banquet server","food",349,96,NA,27600,0,1,1,0,13.7857142857143
"342","job0008027",NA,"health center manager","management",4001,615,NA,29800,0,1,1,0,15.4666666666667
"343","job0008070",NA,"shift leader","management",793,171,NA,24800,0,1,1,0,16
"344","job0008092",NA,"clinical director","medtech",5404,813,5,70700,0,1,1,1,19
"345","job0008103",NA,"human resources assistant","hr",1761,307,2,27400,0,1,1,1,18.4210526315789
"346","job0008119",NA,"commercial real estate agent","realestate",2317,348,10,90100,0,1,1,1,15.8571428571429
"347","job0008128",NA,"senior software engineer","techsoftware",3074,549,3,96100,0,1,1,1,12.9285714285714
"348","job0008167",NA,"home care aide","care",2174,372,NA,16300,0,1,1,0,14.4074074074074
"349","job0008231",NA,"store manager","retail",2588,352,NA,32200,0,1,1,0,23
"350","job0008235",NA,"records specialist","admin",5937,900,2,39500,0,1,1,1,13.7307692307692
"351","job0008241",NA,"reporting analyst","techinfo",4734,777,5,87500,0,1,1,1,15.5
"352","job0008250",NA,"developer","techsoftware",1589,249,3,111000,0,1,1,1,9
"353","job0008251",NA,"sales engineer","sales",1817,306,3,103300,0,1,1,1,16
"354","job0008269",NA,"integration manager","management",1985,259,NA,27200,0,1,1,0,14.4761904761905
"355","job0008321",NA,"english as a second language teacher","education",518,102,NA,44000,0,1,1,0,17.03125
"356","job0008377",NA,"dentist","meddental",693,190,NA,37900,0,1,1,0,16.0952380952381
"357","job0008381",NA,"sales manager","sales",2139,310,NA,49600,0,1,1,0,13.5
"358","job0008383",NA,"merchandise coordinator","retail",2924,411,2,45300,0,1,1,1,15.5769230769231
"359","job0008392","CONSUMER_GOODS_AND_SERVICES,RETAIL","store manager","retail",3765,520,3,21700,1,1,1,1,13.4333333333333
"360","job0008420",NA,"plumbers helper","construction",339,140,NA,35500,0,1,1,0,15.1875
"361","job0008511",NA,"software test engineer","techsoftware",2175,361,6,115800,0,1,1,1,9.78571428571429
"362","job0008534",NA,"cook","food",2746,438,0.7,20500,0,1,1,1,5
"363","job0008587",NA,NA,NA,3766,561,5,135000,0,0,0,1,22.75
"364","job0008604","INTERNET_AND_SOFTWARE","senior product manager","techsoftware",4039,708,NA,76200,1,1,1,0,20
"365","job0008609",NA,"line cook","food",616,134,2,23300,0,1,1,1,10
"366","job0008615","ORGANIZATION","child care director","management",4812,783,2,23600,1,1,1,1,8
"367","job0008725","HEALTH_CARE","production coordinator","manufacturing",2641,354,5,58800,1,1,1,1,13.4545454545455
"368","job0008729","HEALTH_CARE","communications associate","media",4530,663,5,78700,1,1,1,1,21
"369","job0008761",NA,"prep cook","food",2073,342,NA,18700,0,1,1,0,14.6451612903226
"370","job0008872",NA,"director of operations","management",3384,465,3,56800,0,1,1,1,26
"371","job0008954",NA,"software architect","techsoftware",1043,161,10,38600,0,1,1,1,18.3333333333333
"372","job0008973",NA,"retail sales associate","retail",1624,249,NA,26800,0,1,1,0,12.6
"373","job0008975",NA,"educator","education",3973,554,3,32600,0,1,1,1,20.15
"374","job0009019",NA,"bio-tech worker","engchem",5456,781,8,75200,0,1,1,1,17.2142857142857
"375","job0009035","RETAIL","seasonal associate","uncategorized",4799,736,NA,17400,1,1,1,0,12.3333333333333
"376","job0009040","RETAIL","seasonal retail sales associate","retail",4410,680,NA,15600,1,1,1,0,14.8
"377","job0009049",NA,"entry level warehouse worker","warehouse",1183,243,NA,19100,0,1,1,0,14.8260869565217
"378","job0009057",NA,"installation technician","install",3167,486,5,34300,0,1,1,1,14.16
"379","job0009064","BANKS_AND_FINANCIAL_SERVICES","customer service representative","customer",5698,817,NA,28900,1,1,1,0,6
"380","job0009066",NA,"pharmacy technician","pharmacy",3484,549,NA,43500,0,1,1,0,14.7333333333333
"381","job0009069",NA,"inventory auditor","warehouse",1831,366,NA,23200,0,1,1,0,11.375
"382","job0009082",NA,"translator","service",914,133,10,42100,0,1,1,1,10.4
"383","job0009088",NA,"administrator","admin",4659,661,3,37200,0,1,1,1,13.2666666666667
"384","job0009093",NA,"mentor","service",1307,277,NA,39100,0,1,1,0,11.76
"385","job0009127",NA,"speech language pathologist","therapy",1151,222,NA,61900,0,1,1,0,15.2222222222222
"386","job0009135",NA,"architect","arch",4560,650,NA,89900,0,1,1,0,13.8235294117647
"387","job0009145",NA,"software engineer","techsoftware",3428,484,NA,95300,0,1,1,0,18
"388","job0009156",NA,"veterinary technician","veterinary",2984,530,NA,48300,0,1,1,0,16.4516129032258
"389","job0009160",NA,"production operator","manufacturing",4975,710,NA,30300,0,1,1,0,9
"390","job0009206",NA,"dishwasher","food",431,121,NA,26500,0,1,1,0,16.0625
"391","job0009212",NA,"trainee manager","management",1950,286,2,36900,0,1,1,1,28
"392","job0009229",NA,"director of quality","management",2579,419,10,123200,0,1,1,1,10
"393","job0009231",NA,"stock manager","retail",4498,693,2,22800,0,1,1,1,14.75
"394","job0009248",NA,"lead engineer","engid",2652,402,5,119100,0,1,1,1,16.25
"395","job0009260",NA,"business systems analyst","techinfo",4251,687,10,77000,0,1,1,1,35.6818181818182
"396","job0009272",NA,"senior technical writer","techinfo",1310,186,7,57800,0,1,1,1,15.5
"397","job0009297",NA,"auditor","accounting",2317,382,1,77400,0,1,1,1,32.6086956521739
"398","job0009399",NA,"real estate agent","realestate",1432,242,NA,40800,0,1,1,0,12.962962962963
"399","job0009425",NA,"customer service representative","customer",1226,221,2,26200,0,1,1,1,9
"400","job0009448",NA,"caregiver","care",2456,365,NA,24900,0,1,1,0,15
"401","job0009449",NA,"3d designer","arts",5383,922,3,93200,0,1,1,1,12.5833333333333
"402","job0009463",NA,"r&d engineer","science",4391,598,NA,105500,0,1,1,0,15.46875
"403","job0009492",NA,"event manager","management",2405,444,NA,41100,0,1,1,0,11.6315789473684
"404","job0009511",NA,NA,NA,2251,404,NA,26400,0,0,0,0,27.5882352941176
"405","job0009583",NA,"customer service representative","customer",515,147,NA,25500,0,1,1,0,15.5
"406","job0009638",NA,"cnc programmer","manufacturing",2531,409,5,42400,0,1,1,1,16.8421052631579
"407","job0009642",NA,"retail sales associate","retail",2193,330,NA,19800,0,1,1,0,14.3
"408","job0009643",NA,"nurse practitioner","mednurse",4653,698,NA,80800,0,1,1,0,13.875
"409","job0009645",NA,"student exchange coordinator","education",1673,230,2,40100,0,1,1,1,15.6818181818182
"410","job0009703",NA,NA,NA,1448,286,NA,80000,0,0,0,0,11
"411","job0009804",NA,"hospice aide","service",3235,508,NA,24000,0,1,1,0,14.2903225806452
"412","job0009937",NA,"store manager","retail",6143,860,2,34200,0,1,1,1,14.8
"413","job0009944",NA,"mental health technician","medtech",2550,427,4,29500,0,1,1,1,13.7142857142857
"414","job0009990",NA,"pharmacy technician","pharmacy",3987,606,NA,30700,0,1,1,0,19.6
"415","job0010144",NA,"user interface designer","techinfo",2883,418,10,95800,0,1,1,1,14.2068965517241
"416","job0010145",NA,"android developer","techsoftware",1523,263,5,103800,0,1,1,1,16
"417","job0010147",NA,"social media specialist","marketing",1856,327,NA,32900,0,1,1,0,16
"418","job0010186",NA,"inspector/packer","manufacturing",7354,1093,NA,32800,0,1,1,0,17.1428571428571
"419","job0010191","RESTAURANTS_TRAVEL_AND_LEISURE","food runner","food",619,189,NA,25900,1,1,1,0,13.1142857142857
"420","job0010368",NA,"home health aide","mednurse",1814,347,1,23300,0,1,1,1,12.7826086956522
"421","job0010507",NA,"retail sales associate","retail",2903,521,NA,21700,0,1,1,0,12.6774193548387
"422","job0010519",NA,"retail sales associate","retail",2703,465,NA,25600,0,1,1,0,14.8378378378378
"423","job0010523",NA,"retail sales associate","retail",2951,550,NA,21600,0,1,1,0,13.7297297297297
"424","job0010570",NA,"retail sales associate","retail",2697,509,NA,25600,0,1,1,0,11.21875
"425","job0010590",NA,"accounts receivable clerk","accounting",5808,931,NA,23000,0,1,1,0,15.6571428571429
"426","job0010595",NA,"stocker","warehouse",3391,615,NA,18600,0,1,1,0,14.6206896551724
"427","job0010596",NA,"accounts receivable clerk","accounting",2960,471,NA,27500,0,1,1,0,14.6666666666667
"428","job0010610",NA,"maintenance person","install",2616,433,NA,20700,0,1,1,0,29
"429","job0010611",NA,"treasury manager","accounting",4741,748,5,49300,0,1,1,1,14.6428571428571
"430","job0010666",NA,"seasonal associate","uncategorized",2037,329,NA,17800,0,1,1,0,14.36
"431","job0010747",NA,"software test engineer","techsoftware",3921,543,NA,1e+05,0,1,1,0,12.5882352941176
"432","job0010758",NA,NA,NA,120,97,NA,45500,0,0,0,0,26
"433","job0010761",NA,"care coordinator","service",5178,718,NA,31300,0,1,1,0,13.4
"434","job0010765",NA,"babysitter/nanny","childcare",257,67,NA,39900,0,1,1,0,7
"435","job0010806",NA,"stocking associate","retail",2201,384,NA,18700,0,1,1,0,7.90909090909091
"436","job0010813",NA,"area supervisor","management",4112,607,NA,21900,0,1,1,0,15.7
"437","job0010815",NA,"operations technician","install",1917,345,NA,28700,0,1,1,0,14.7391304347826
"438","job0010819",NA,"human resources business partner","hr",2303,370,NA,101400,0,1,1,0,24
"439","job0010822",NA,"server","food",2907,504,NA,18000,0,1,1,0,14.0540540540541
"440","job0010828","HEALTH_CARE","licensed clinical social worker","service",1776,283,NA,63900,1,1,1,0,21.6666666666667
"441","job0010859",NA,"application developer","techsoftware",2585,373,1,103000,0,1,1,1,11.5333333333333
"442","job0011043",NA,"order picker","warehouse",540,106,NA,22600,0,1,1,0,18.1724137931034
"443","job0011144",NA,"file clerk","admin",1207,205,NA,22200,0,1,1,0,16.3421052631579
"444","job0011146","HEALTH_CARE","registered nurse - pediatrics","mednurse",1085,208,NA,78500,1,1,1,0,8
"445","job0011269",NA,NA,NA,105,27,NA,42500,0,0,0,0,14.7083333333333
"446","job0011276",NA,"assistant manager","management",4156,578,NA,30800,0,1,1,0,14.8684210526316
"447","job0011306",NA,"teller","retail",2423,352,0.5,19600,0,1,1,1,22
"448","job0011339",NA,"instrument technician","install",4083,638,4,44400,0,1,1,1,21.3333333333333
"449","job0011363",NA,"technician","install",3888,584,NA,44300,0,1,1,0,13.8857142857143
"450","job0011370",NA,"financial analyst","accounting",413,80,4,81000,0,1,1,1,11.8235294117647
"451","job0011389","RETAIL","consultant","management",6112,932,NA,35100,1,1,1,0,12
"452","job0011456",NA,"bartender","food",2488,439,NA,20400,0,1,1,0,10.4
"453","job0011460",NA,"host/hostess","food",2282,379,NA,19200,0,1,1,0,12.8857142857143
"454","job0011542","RETAIL","assistant store manager","retail",2535,345,NA,18600,1,1,1,0,12
"455","job0011685",NA,"physical therapist","therapy",1796,313,NA,45300,0,1,1,0,23
"456","job0011712",NA,"housekeeper","sanitation",1823,301,NA,16100,0,1,1,0,12.7333333333333
"457","job0011730",NA,"gis specialist","engcivil",2929,481,3,45200,0,1,1,1,16.2413793103448
"458","job0011766",NA,NA,NA,1838,282,NA,25300,0,0,0,0,13.4285714285714
"459","job0011793",NA,"appraiser","admin",2754,444,NA,48800,0,1,1,0,20.6153846153846
"460","job0011797",NA,"sales executive","sales",3820,586,NA,52300,0,1,1,0,26
"461","job0011800",NA,"personal assistant","admin",1122,196,NA,23900,0,1,1,0,13.8333333333333
"462","job0011816",NA,"reservation specialist","customer",2145,296,2,22700,0,1,1,1,19
"463","job0011834","HEALTH_CARE","social worker","service",3172,412,3,67800,1,1,1,1,16.125
"464","job0011866","RESTAURANTS_TRAVEL_AND_LEISURE","warehouse/driver","warehouse",3597,592,NA,19000,1,1,1,0,7
"465","job0011868",NA,"head chef","food",425,97,0,61000,0,1,1,1,17.7692307692308
"466","job0011871",NA,"food and beverage manager","food",6753,987,3,54000,0,1,1,1,18.6842105263158
"467","job0011893",NA,"security operations manager","management",4973,764,NA,100900,0,1,1,0,12.8888888888889
"468","job0011896",NA,NA,NA,1710,353,NA,22700,0,0,0,0,23.1176470588235
"469","job0011902",NA,"utilization manager","service",1226,194,NA,131500,0,1,1,0,14.5
"470","job0011935",NA,"front end manager","retail",748,181,NA,42600,0,1,1,0,15.6666666666667
"471","job0011939",NA,"behavioral specialist","service",1982,330,NA,28600,0,1,1,0,13.6153846153846
"472","job0011943",NA,"asset protection associate","retail",3359,468,NA,19900,0,1,1,0,13.7714285714286
"473","job0011974",NA,NA,NA,4870,754,NA,35200,0,0,0,0,11.7878787878788
"474","job0012023",NA,"host/hostess","food",3769,611,NA,13800,0,1,1,0,13.75
"475","job0012106",NA,"retail sales associate","retail",1006,217,NA,25100,0,1,1,0,13
"476","job0012197",NA,"regional director","management",608,132,5,70000,0,1,1,1,43.7241379310345
"477","job0012203",NA,"senior chemist","science",2375,359,2,49800,0,1,1,1,17.2380952380952
"478","job0012210",NA,"event staff","hospitality",533,152,NA,22300,0,1,1,0,13.9
"479","job0012339",NA,"shipping and receiving clerk","warehouse",2028,310,2,25300,0,1,1,1,15.1818181818182
"480","job0012423",NA,"seasonal associate","uncategorized",3974,692,NA,20600,0,1,1,0,12.4411764705882
"481","job0012500",NA,"dental assistant","meddental",694,161,NA,33500,0,1,1,0,14
"482","job0012523",NA,"service advisor","sales",1453,191,NA,34100,0,1,1,0,12.4054054054054
"483","job0012528",NA,"risk manager","finance",1480,213,NA,62200,0,1,1,0,15
"484","job0012552",NA,"energy engineer","engid",2713,486,NA,83700,0,1,1,0,15
"485","job0012564",NA,"detective","protective",1713,319,NA,34600,0,1,1,0,15.1764705882353
"486","job0012658",NA,"logistics specialist","transport",3716,590,NA,69200,0,1,1,0,10.8780487804878
"487","job0012785",NA,"pediatrician","meddr",2338,313,NA,109700,0,1,1,0,11.3793103448276
"488","job0012836",NA,"fitness consultant","sports",764,203,NA,40600,0,1,1,0,10.4324324324324
"489","job0012892",NA,"nurse practitioner","mednurse",4665,728,1,92000,0,1,1,1,22
"490","job0012893",NA,"attendant","customer",4407,652,0,16700,0,1,1,1,13.5
"491","job0012929",NA,"technical support","techhelp",1126,194,NA,36800,0,1,1,0,15.025641025641
"492","job0012945",NA,"technical lead","techsoftware",3900,589,NA,124700,0,1,1,0,14.2894736842105
"493","job0012948","AUTO","housekeeper","sanitation",458,134,NA,18500,1,1,1,0,11.96
"494","job0012952",NA,NA,NA,3565,559,NA,19000,0,0,0,0,13.3076923076923
"495","job0012959",NA,"senior writer","media",2089,399,5,78300,0,1,1,1,15.8
"496","job0012995",NA,"pharmacist","pharmacy",2138,355,NA,48200,0,1,1,0,12.625
"497","job0013014",NA,"quality assurance manager","management",3041,444,5,99900,0,1,1,1,12.2222222222222
"498","job0013068","CONSULTING_AND_BUSINESS_SERVICES","software architect","techsoftware",4912,717,2,128800,1,1,1,1,16.1428571428571
"499","job0013069",NA,"merchandise coordinator","retail",4144,596,1,38400,0,1,1,1,15.0357142857143
